Recall,Precision
0,1
0,0
0,0
0.00161812297734628,0.333333333333333
0.00161812297734628,0.25
0.00161812297734628,0.2
0.00161812297734628,0.166666666666667
0.00161812297734628,0.142857142857143
0.00161812297734628,0.125
0.00161812297734628,0.111111111111111
0.00161812297734628,0.1
0.00161812297734628,0.0909090909090909
0.00161812297734628,0.0833333333333333
0.00161812297734628,0.0769230769230769
0.00161812297734628,0.0714285714285714
0.00161812297734628,0.0666666666666667
0.00161812297734628,0.0625
0.00161812297734628,0.0588235294117647
0.00161812297734628,0.0555555555555556
0.00161812297734628,0.0526315789473684
0.00161812297734628,0.05
0.00161812297734628,0.0476190476190476
0.00161812297734628,0.0454545454545455
0.00161812297734628,0.0434782608695652
0.00161812297734628,0.0416666666666667
0.00161812297734628,0.04
0.00161812297734628,0.0384615384615385
0.00161812297734628,0.037037037037037
0.00323624595469256,0.0714285714285714
0.00323624595469256,0.0689655172413793
0.00323624595469256,0.0666666666666667
0.00323624595469256,0.0645161290322581
0.00485436893203883,0.09375
0.00485436893203883,0.0909090909090909
0.00485436893203883,0.0882352941176471
0.00485436893203883,0.0857142857142857
0.00485436893203883,0.0833333333333333
0.00485436893203883,0.0810810810810811
0.00485436893203883,0.0789473684210526
0.00485436893203883,0.0769230769230769
0.00485436893203883,0.075
0.00485436893203883,0.0731707317073171
0.00485436893203883,0.0714285714285714
0.00485436893203883,0.0697674418604651
0.00485436893203883,0.0681818181818182
0.00485436893203883,0.0666666666666667
0.00485436893203883,0.0652173913043478
0.00485436893203883,0.0638297872340425
0.00485436893203883,0.0625
0.00485436893203883,0.0612244897959184
0.00485436893203883,0.06
0.00485436893203883,0.0588235294117647
0.00485436893203883,0.0576923076923077
0.00485436893203883,0.0566037735849057
0.00485436893203883,0.0555555555555556
0.00485436893203883,0.0545454545454545
0.00485436893203883,0.0535714285714286
0.00485436893203883,0.0526315789473684
0.00485436893203883,0.0517241379310345
0.00485436893203883,0.0508474576271186
0.00485436893203883,0.05
0.00485436893203883,0.0491803278688525
0.00485436893203883,0.0483870967741935
0.00647249190938511,0.0634920634920635
0.00647249190938511,0.0625
0.00809061488673139,0.0769230769230769
0.00970873786407767,0.0909090909090909
0.00970873786407767,0.0895522388059701
0.00970873786407767,0.0882352941176471
0.00970873786407767,0.0869565217391304
0.00970873786407767,0.0857142857142857
0.00970873786407767,0.0845070422535211
0.00970873786407767,0.0833333333333333
0.00970873786407767,0.0821917808219178
0.00970873786407767,0.0810810810810811
0.0113268608414239,0.0933333333333333
0.0113268608414239,0.0921052631578947
0.0113268608414239,0.0909090909090909
0.0113268608414239,0.0897435897435897
0.0113268608414239,0.0886075949367089
0.0113268608414239,0.0875
0.0113268608414239,0.0864197530864197
0.0113268608414239,0.0853658536585366
0.0113268608414239,0.0843373493975904
0.0113268608414239,0.0833333333333333
0.0113268608414239,0.0823529411764706
0.0113268608414239,0.0813953488372093
0.0113268608414239,0.0804597701149425
0.0113268608414239,0.0795454545454545
0.0113268608414239,0.0786516853932584
0.0113268608414239,0.0777777777777778
0.0113268608414239,0.0769230769230769
0.0113268608414239,0.0760869565217391
0.0113268608414239,0.0752688172043011
0.0113268608414239,0.074468085106383
0.0113268608414239,0.0736842105263158
0.0113268608414239,0.0729166666666667
0.0113268608414239,0.0721649484536082
0.0113268608414239,0.0714285714285714
0.0113268608414239,0.0707070707070707
0.0113268608414239,0.07
0.0129449838187702,0.0792079207920792
0.0129449838187702,0.0784313725490196
0.0129449838187702,0.0776699029126214
0.0129449838187702,0.0769230769230769
0.0129449838187702,0.0761904761904762
0.0129449838187702,0.0754716981132075
0.0129449838187702,0.0747663551401869
0.0129449838187702,0.0740740740740741
0.0129449838187702,0.073394495412844
0.0129449838187702,0.0727272727272727
0.0129449838187702,0.0720720720720721
0.0129449838187702,0.0714285714285714
0.0129449838187702,0.0707964601769911
0.0129449838187702,0.0701754385964912
0.0129449838187702,0.0695652173913043
0.0129449838187702,0.0689655172413793
0.0129449838187702,0.0683760683760684
0.0129449838187702,0.0677966101694915
0.0129449838187702,0.0672268907563025
0.0129449838187702,0.0666666666666667
0.0129449838187702,0.0661157024793388
0.0129449838187702,0.0655737704918033
0.0129449838187702,0.0650406504065041
0.0129449838187702,0.0645161290322581
0.0129449838187702,0.064
0.0129449838187702,0.0634920634920635
0.0129449838187702,0.062992125984252
0.0129449838187702,0.0625
0.0129449838187702,0.062015503875969
0.0129449838187702,0.0615384615384615
0.0129449838187702,0.0610687022900763
0.0129449838187702,0.0606060606060606
0.0129449838187702,0.0601503759398496
0.0145631067961165,0.0671641791044776
0.0145631067961165,0.0666666666666667
0.0145631067961165,0.0661764705882353
0.0145631067961165,0.0656934306569343
0.0145631067961165,0.0652173913043478
0.0145631067961165,0.0647482014388489
0.0145631067961165,0.0642857142857143
0.0145631067961165,0.0638297872340425
0.0145631067961165,0.0633802816901408
0.0145631067961165,0.0629370629370629
0.0145631067961165,0.0625
0.0145631067961165,0.0620689655172414
0.0145631067961165,0.0616438356164384
0.0145631067961165,0.0612244897959184
0.0145631067961165,0.0608108108108108
0.0145631067961165,0.0604026845637584
0.0145631067961165,0.06
0.0145631067961165,0.0596026490066225
0.0145631067961165,0.0592105263157895
0.0145631067961165,0.0588235294117647
0.0145631067961165,0.0584415584415584
0.0145631067961165,0.0580645161290323
0.0145631067961165,0.0576923076923077
0.0145631067961165,0.0573248407643312
0.0145631067961165,0.0569620253164557
0.0145631067961165,0.0566037735849057
0.0145631067961165,0.05625
0.0145631067961165,0.0559006211180124
0.0145631067961165,0.0555555555555556
0.0145631067961165,0.0552147239263804
0.0145631067961165,0.0548780487804878
0.0145631067961165,0.0545454545454545
0.0145631067961165,0.0542168674698795
0.0161812297734628,0.0598802395209581
0.0161812297734628,0.0595238095238095
0.0161812297734628,0.0591715976331361
0.0161812297734628,0.0588235294117647
0.0161812297734628,0.0584795321637427
0.0161812297734628,0.0581395348837209
0.0161812297734628,0.0578034682080925
0.0161812297734628,0.0574712643678161
0.0161812297734628,0.0571428571428571
0.0161812297734628,0.0568181818181818
0.0161812297734628,0.0564971751412429
0.0161812297734628,0.0561797752808989
0.0161812297734628,0.0558659217877095
0.0161812297734628,0.0555555555555556
0.0161812297734628,0.0552486187845304
0.0161812297734628,0.0549450549450549
0.0161812297734628,0.0546448087431694
0.0161812297734628,0.0543478260869565
0.0161812297734628,0.0540540540540541
0.0161812297734628,0.0537634408602151
0.0161812297734628,0.053475935828877
0.0161812297734628,0.0531914893617021
0.0177993527508091,0.0582010582010582
0.0177993527508091,0.0578947368421053
0.0177993527508091,0.0575916230366492
0.0177993527508091,0.0572916666666667
0.0177993527508091,0.0569948186528497
0.0177993527508091,0.0567010309278351
0.0177993527508091,0.0564102564102564
0.0177993527508091,0.0561224489795918
0.0177993527508091,0.0558375634517767
0.0177993527508091,0.0555555555555556
0.0177993527508091,0.0552763819095477
0.0177993527508091,0.055
0.0177993527508091,0.054726368159204
0.0177993527508091,0.0544554455445545
0.0177993527508091,0.0541871921182266
0.0177993527508091,0.053921568627451
0.0177993527508091,0.0536585365853659
0.0177993527508091,0.0533980582524272
0.0177993527508091,0.0531400966183575
0.0177993527508091,0.0528846153846154
0.0177993527508091,0.0526315789473684
0.0177993527508091,0.0523809523809524
0.0177993527508091,0.0521327014218009
0.0177993527508091,0.0518867924528302
0.0177993527508091,0.0516431924882629
0.0177993527508091,0.0514018691588785
0.0194174757281553,0.0558139534883721
0.0194174757281553,0.0555555555555556
0.0194174757281553,0.0552995391705069
0.0194174757281553,0.055045871559633
0.0194174757281553,0.0547945205479452
