TrainingRMSE
3.5578498840332
3.58537125587463
2.33892416954041
1.9394143819809
1.36229133605957
1.22190511226654
1.36217486858368
1.53216338157654
1.57040977478027
1.48541653156281
1.58333420753479
1.25874876976013
1.3633326292038
1.12708985805511
1.38311159610748
1.30460238456726
1.36669957637787
1.27822244167328
1.17754876613617
1.13704514503479
1.42953133583069
1.07529771327972
1.26002204418182
1.25684499740601
1.25011587142944
1.16895532608032
1.17762160301208
1.10826206207275
1.05269157886505
1.10339689254761
1.1902152299881
1.10533833503723
1.06369233131409
1.17357659339905
1.01941978931427
1.034104347229
1.20505738258362
1.04838562011719
1.02536487579346
0.983046770095825
1.04012763500214
1.06027626991272
0.980284094810486
1.06737411022186
1.03235304355621
1.11549305915833
1.00774145126343
1.14588856697083
1.08499395847321
0.992950558662415
1.01466631889343
1.04232800006866
0.937733292579651
1.0735889673233
1.17219030857086
1.00948250293732
1.0048246383667
0.977899074554443
1.05213868618011
0.930483460426331
1.11244451999664
1.03899300098419
1.13896870613098
0.964349269866943
0.985855162143707
1.06828701496124
0.989938616752625
1.04799711704254
0.926813006401062
0.968158304691315
1.01375186443329
0.890570402145386
1.01700115203857
0.909629881381989
0.952151834964752
0.958701193332672
1.02972900867462
1.20279800891876
1.10082304477692
1.08083462715149
1.05273520946503
0.926277339458466
0.966694235801697
1.05115532875061
1.00266790390015
0.897408306598663
0.980118930339813
1.10199236869812
0.928588092327118
0.980155467987061
0.905997097492218
1.09349048137665
1.00115418434143
0.898829519748688
0.931977331638336
0.959860682487488
1.02199614048004
0.925179839134216
0.912164568901062
0.858682513237
0.888788163661957
0.956304907798767
1.00582790374756
1.01273775100708
0.989716947078705
0.858956098556519
1.01924169063568
1.03107440471649
1.0445111989975
0.931215584278107
0.991012573242188
0.999643385410309
0.946456074714661
0.905843555927277
0.929391086101532
1.03543448448181
1.03653180599213
0.931944012641907
0.91192638874054
0.93988960981369
0.974064409732819
0.891221344470978
0.900681138038635
1.08979678153992
0.984846830368042
0.957107126712799
0.915181457996368
0.965153753757477
