BaseLearnRate
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
9.99999974737875e-05
