TrainingRMSE
4.62267112731934
4.1439995765686
4.62417268753052
3.99345684051514
3.61119413375854
3.27933430671692
3.85138916969299
3.63991069793701
3.17267560958862
3.35587024688721
2.97655010223389
2.90739631652832
3.12147879600525
2.82240891456604
2.86680340766907
2.88034892082214
2.48430562019348
2.61693572998047
2.77926254272461
2.42920351028442
2.72654819488525
2.72092509269714
2.35529470443726
2.3769645690918
2.34856176376343
2.17042326927185
2.15558886528015
2.54646611213684
2.47926473617554
2.20727276802063
2.21343374252319
2.40367150306702
2.16957497596741
2.02178406715393
2.29057598114014
2.05312585830688
1.93292534351349
1.79730713367462
2.06979274749756
1.99613618850708
1.78402984142303
1.88621318340302
1.75735640525818
1.70531821250916
1.8044627904892
1.73116052150726
1.71987283229828
1.73912918567657
1.53997576236725
1.6260814666748
1.73900210857391
1.56564426422119
1.72410595417023
1.74655032157898
1.56283211708069
1.57430756092072
1.5635758638382
1.46526062488556
1.4850640296936
1.68206608295441
1.70218360424042
1.52703785896301
1.53297913074493
1.64582693576813
1.56366515159607
1.46255242824554
1.64655566215515
1.49274456501007
1.44829547405243
1.35929203033447
1.54550909996033
1.49464893341064
1.3403913974762
1.43387126922607
1.38553655147552
1.31496453285217
1.37189412117004
1.38543462753296
1.35457181930542
1.35911011695862
1.24230396747589
1.29630219936371
1.36875939369202
1.26960635185242
1.37394762039185
1.39618957042694
1.30947303771973
1.29063034057617
1.30214333534241
1.21013152599335
1.24235534667969
1.39115381240845
1.41943454742432
1.25313067436218
1.28002333641052
1.34658777713776
1.35166072845459
1.2408766746521
1.40941190719604
1.28556144237518
1.26372373104095
1.19306802749634
1.35109007358551
1.27741086483002
1.15661025047302
1.21641278266907
1.22800815105438
1.15985476970673
1.18287968635559
1.22224807739258
1.19689011573792
1.19738435745239
1.10542035102844
1.15094542503357
1.19693720340729
1.132967710495
1.19815289974213
1.22559893131256
1.20096850395203
1.13773214817047
1.1601505279541
1.09818136692047
1.12172412872314
1.24619138240814
1.26698541641235
1.15144062042236
1.14545488357544
1.19451117515564
1.21183240413666
1.14574825763702
1.26815795898438
1.15100729465485
1.15453124046326
1.10482811927795
1.24764716625214
1.16472959518433
1.06903052330017
1.11843609809875
1.14445161819458
1.06866574287415
1.09095704555511
1.13605809211731
1.10791432857513
1.09933412075043
1.03195858001709
1.06468141078949
1.1118745803833
1.05476796627045
1.10627329349518
1.13351511955261
1.1053295135498
1.04693913459778
1.09526860713959
1.02794909477234
1.06327652931213
1.15772438049316
1.16806995868683
1.04148733615875
1.07170879840851
1.09342575073242
1.1444491147995
1.0710061788559
1.17310750484467
1.07105112075806
1.05822741985321
1.03101348876953
1.17604875564575
1.07400643825531
0.99704384803772
1.05121004581451
1.0686594247818
1.00953340530396
1.01509833335876
1.06650710105896
1.04881989955902
1.03534889221191
0.973067283630371
1.00564336776733
1.05088555812836
1.00914359092712
1.04622602462769
1.06666386127472
1.05739343166351
0.982018113136292
1.03118407726288
0.949822127819061
1.01151883602142
1.10418319702148
1.12943971157074
1.00537049770355
1.00820803642273
1.02213752269745
1.07293105125427
1.00915122032166
1.09749042987823
1.0307708978653
1.0232492685318
0.986784219741821
1.12053501605988
1.03132939338684
0.983463823795319
1.00088012218475
1.00552308559418
0.966865122318268
0.978720724582672
1.04844450950623
1.00300049781799
0.979794859886169
0.936288714408875
0.97429347038269
1.01054835319519
0.965352714061737
0.999113976955414
1.01034331321716
1.02527868747711
0.934475839138031
0.999275386333466
0.92144238948822
0.977931976318359
1.04672229290009
1.06960344314575
0.984640121459961
1.01652276515961
0.972978472709656
1.04497730731964
0.984758317470551
1.08097922801971
0.97877699136734
0.991566061973572
0.960414111614227
1.10802006721497
1.0057817697525
0.957935035228729
0.97637814283371
0.973760426044464
0.915271401405334
0.93911337852478
1.00194442272186
0.965061128139496
0.937076449394226
0.897600710391998
0.931862115859985
0.976256489753723
0.943137228488922
0.962191462516785
0.976272344589233
0.976185441017151
0.91134774684906
0.961451768875122
0.890437185764313
0.962185084819794
1.03275108337402
1.03060388565063
0.937980532646179
0.930672287940979
0.944398760795593
0.969159781932831
0.952894389629364
1.03539490699768
0.941608190536499
0.960101008415222
0.914446651935577
1.03832173347473
0.956169247627258
0.928694188594818
0.944545745849609
0.928093671798706
0.896695554256439
0.908510029315948
0.962653040885925
0.940547347068787
0.907366573810577
0.879676938056946
0.924379467964172
0.928241193294525
0.904819250106812
0.919014275074005
0.965285301208496
0.949173331260681
0.882071673870087
0.901829659938812
0.84560352563858
0.932671308517456
0.985797762870789
0.99002343416214
0.915783762931824
0.889416515827179
0.907258689403534
0.910710096359253
0.920187413692474
0.977746486663818
0.914173722267151
0.906464636325836
0.89697790145874
1.00970327854156
0.91878604888916
0.880383729934692
0.923871636390686
0.92871230840683
0.857154309749603
0.871582090854645
0.958516240119934
0.901671171188354
